record_type,record_id,expected_disposition,counterparty_ids,scenario_tag,expected_discrepancy_paise,notes
order,order_bnx3O3sdOgcY1b,order_paid,pay_u5PBWzfHm1HwaO,order_paid_clean,0,
order,order_WR23S2OdW69qyD,order_paid,pay_li4bEAN8MmVinb,order_paid_clean,0,
order,order_VJgfTQI4FRVTgk,order_paid,pay_uqMpcUFoJlAjoV,order_paid_clean,0,
order,order_23GuTVMpD1kTVN,order_paid,pay_JOAioujMEQi48K,order_paid_clean,0,
order,order_OTj84gVc65uoXu,order_paid,pay_Q6shUpmDy9KoFk,order_paid_clean,0,
order,order_rTbpjq15KFPNXA,order_paid,pay_QOCqg63H4IkSHc,order_paid_clean,0,
order,order_7RITelkc5pF4k4,order_paid,pay_vUiRjrIIVIo36A,order_paid_clean,0,
order,order_eVVtGgitFPE1pi,order_paid,pay_AB1PmKezaLiwsd,order_paid_clean,0,
order,order_61qIWl4Vor1FPw,order_paid,pay_QPLq8OC4RmFI35,order_paid_clean,0,
order,order_t4tiKMlZGgnNZs,order_paid,pay_Dssz9mw383O09f,order_paid_clean,0,
order,order_60ilWgBJ3s8l6A,order_paid,pay_UcLgZTSXsfsoRh,order_paid_clean,0,
order,order_FjbHBBOoae80WM,order_paid,pay_Mnr4oK2Ynjdtn0,order_paid_clean,0,
order,order_qdcO0bCUqhMlgh,order_paid,pay_8DCL15tEwk2q42,order_paid_clean,0,
order,order_gEQ4FyZzOj2vXk,order_paid,pay_PrqZFyyRPaHHBy,order_paid_clean,0,
order,order_EZ1MuWMZY9Krdn,order_paid,pay_TlqkQ6xzLUCXfq,order_paid_clean,0,
order,order_NTiTwpIRmGODqR,order_paid,pay_PRxWKOsDUf1Qoy,order_paid_clean,0,
order,order_lreMUGD5X6iEoe,order_paid,pay_QiteUpIDhXNyyL,order_paid_clean,0,
order,order_MDn5cu51jDV5PT,order_paid,pay_qfbczwAD2bhCtM,order_paid_clean,0,
order,order_uxkXPMM6F2GYtB,order_paid,pay_mHTM8xwjtMtWEU,order_paid_clean,0,
order,order_UnncJbd3J03LjU,order_paid,pay_nV8rgUEMvc2QoX,order_paid_clean,0,
order,order_qWQkYbXhqWhz93,order_paid,pay_cZx5PR9yzJTesJ,order_paid_clean,0,
order,order_fxfmHeOBXYnEfQ,order_paid,pay_GyPF0GdryUS8WC,order_paid_clean,0,
order,order_3vqCdVrjYQgB3s,order_cancelled,,order_cancelled,0,
order,order_7Xfic7BtSt6uGT,order_paid,pay_aMSWcTAjaRlxbW,order_paid_clean,0,
order,order_sQ8HzALkjU5trn,order_paid,pay_wDTOpbbTivdngl,order_paid_clean,0,
order,order_yfTwjOpKn4iGmW,order_paid,pay_FfdDeppb5UFxr2,order_paid_clean,0,
order,order_LZJdpzSoC9le8B,order_paid,pay_zjKCjSltxoB9U5,order_paid_clean,0,
order,order_HU58kxeA5OA9Iz,order_paid,pay_HAbvBiYzVPaKMi,order_paid_clean,0,
order,order_8oT79fhSXtDeNV,order_paid,pay_l62jOF2LZTlQF9,order_paid_clean,0,
order,order_QeskwuTyisP6sQ,order_paid,pay_zcys6kO2cQE3lK,order_paid_clean,0,
order,order_sMil2GDoWPue4P,order_paid,pay_S7H5FQDPVKdNK1,order_paid_clean,0,
order,order_os11MWYOSwtRNc,order_paid,pay_s8FZVpyxfIRfmS,order_paid_clean,0,
order,order_dTcLrHwSIWQK34,order_paid,pay_YIqSyF0240ozbA,order_paid_clean,0,
order,order_JXSwE7pKm78CfF,order_paid,pay_zbwrqp4JO0kqzZ,order_paid_clean,0,
order,order_9iEA7hpEbOxzkg,order_paid,pay_CJpozK0Ab57BZa,order_paid_clean,0,
order,order_6ymtFAfv2SJCfy,order_paid,pay_7UvRIP64PnnGvu,order_paid_clean,0,
order,order_WkREX4CXOoblRF,order_paid,pay_3y2kjHT1C4ZjMK,order_paid_clean,0,
order,order_cc9ehxgp7y8OAA,order_paid,pay_0QVwrL7mXH0BDH,order_paid_clean,0,
order,order_GEgQPrCf0LM3Qi,order_paid,pay_fpYal02Nk2kHx7,order_paid_clean,0,
order,order_TIWj6xSbsC3OkY,order_paid,pay_vrtIwpAxxt547x,order_paid_clean,0,
order,order_yKEiD7BdQCbhoe,order_paid,pay_i4ximN49FbQ3IP,order_paid_clean,0,
order,order_dXVa1KOnVrTMrS,order_paid,pay_3iWUY15YfxpOBq,order_paid_clean,0,
order,order_RKozVNtOgp6QP2,order_paid,pay_Di60Nz47TGEj2j,order_paid_clean,0,
order,order_cIuIwll1nv10EB,order_paid,pay_rEkRUzT9csZrUq,order_paid_clean,0,
order,order_XdVUUmsa88xXKX,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_S2lAXYfy5YuRsw,order_paid,pay_pxY9YeGOVsdsOw,order_paid_clean,0,
order,order_uOeyPDvkc52Gzw,order_paid,pay_YLLbtSKdnqg3xD,order_paid_clean,0,
order,order_HGOK4PJs7s3WPt,order_paid,pay_ASiYmssSc2UFoy,order_paid_clean,0,
order,order_kBUMxiuQ9eJtz6,order_paid,pay_WvZdj7ez07nFyT,order_paid_clean,0,
order,order_uvxWIxkRffkFqt,order_paid,pay_50PwJTZBEGUck7,order_paid_clean,0,
order,order_H7cwpUpxjCOpMH,order_paid,pay_6b9141fCctrNtd,order_paid_clean,0,
order,order_qwdN5qYgPrJlPM,order_cancelled,,order_cancelled,0,
order,order_KvXjHLIQrT1mPw,order_paid,pay_KCUmslpmNSwgA0,order_paid_clean,0,
order,order_cj2k7tQBMlAoqL,order_paid,pay_Vb2cMFkbCnE1FX,order_paid_clean,0,
order,order_q15cTCcyo3LA29,order_paid,pay_FgDl9m3by0fi7t,order_paid_clean,0,
order,order_h7qUcUWRxwXABs,order_paid,pay_OCYjxIurQNp9Yb,order_paid_clean,0,
order,order_ub6jNz6PQyM3Yq,order_paid,pay_TTCEMva6imY9Af,order_paid_clean,0,
order,order_Icpu1X20bL3Gt6,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_kon0WljfrCY1jL,order_paid,pay_vQXKiWijudgksT,order_paid_clean,0,
order,order_c14pLHve44EG55,order_paid,pay_yMrrx5RNvwziY8,order_paid_clean,0,
order,order_A6QF74syXfpqt0,order_paid,pay_h6LYjAoUwSDw0k,order_paid_clean,0,
order,order_662UHC76em312j,order_paid,pay_ndzoI6dCGc5Juv,order_paid_clean,0,
order,order_Sr7SB1UDyJXtEJ,order_paid,pay_dIoXKBXbK8dPIs,order_paid_clean,0,
order,order_rvWHNo2CRq6pOI,order_paid,pay_9Oy5srnJzUO4Ph,order_paid_clean,0,
order,order_5V71Cvmr8oqVv8,order_paid,pay_a8joStmP0vTfae,order_paid_clean,0,
order,order_bNbDVI5gO0ZMD5,order_paid,pay_frlLeQOHLCHQBf,order_paid_clean,0,
order,order_L0avCq1jPGz1cG,order_paid,pay_bU7jO3pvUizM85,order_paid_clean,0,
order,order_a6efm6ETdQ8O6h,order_paid,pay_wOqvuZt2nvXKat,order_paid_clean,0,
order,order_9oH59UAAqXtsIo,order_paid,pay_XnQj2FNS2d2Rbe,order_paid_clean,0,
order,order_4Z1xjraiPL5Zuw,order_paid,pay_JWA2u2LPF3BQf0,order_paid_clean,0,
order,order_JSG1Io2MH516Hu,order_paid,pay_ZZZWI6QAkA7baU,order_paid_clean,0,
order,order_gg0vVmhDzkdR7m,order_paid,pay_WgutmPtqOaviu1,order_paid_clean,0,
order,order_LBl0ZozTSXbsGf,order_paid,pay_CKFLp0QFVwT8Kd,order_paid_clean,0,
order,order_iWv36EVuCna5Ox,order_paid,pay_zesTpgOIjNhdsI,order_paid_clean,0,
order,order_UJ9uPQU5OgcH7j,order_paid,pay_ZdDVxvuE8FBgGA,order_paid_clean,0,
order,order_5tfNWPsqdo6Kag,order_paid,pay_5w8xEXZZpElyVm,order_paid_clean,0,
order,order_uNr5DQ8HUQACM4,order_paid,pay_TL98b7zmwivXhZ,order_paid_clean,0,
order,order_tgc0Lk8Nm0dhb7,order_paid,pay_wOz57Wu7XisYyz,order_paid_clean,0,
order,order_VtaXEdKAWuuCqz,order_paid,pay_19JOrtB0PwK7TD,order_paid_clean,0,
order,order_8nQ8zULyObQbq2,order_paid,pay_WrfGINxAa6iTRn,order_paid_clean,0,
order,order_nkLj8he7uatQPU,order_paid,pay_LwvBY4Y7STa3lY,order_paid_clean,0,
order,order_6nzpEbEAyfrziv,order_paid,pay_dxKAMJHbO40KNZ,order_paid_clean,0,
order,order_07O4igqp4Nqqsa,order_paid,pay_uiH2q7CeBEBLno,order_paid_clean,0,
order,order_ezE3Hci0KlWV7T,order_paid,pay_6WCg3IknPoymmq,order_paid_clean,0,
order,order_EvtcNLjpJrSmww,order_paid,pay_nhtc4cbB3WBayn,order_paid_clean,0,
order,order_d5gzeedgGBFroP,order_paid,pay_tAKHmbpuwE5650,order_paid_clean,0,
order,order_Tdz8sV6HHchZk8,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_nSuSwxrsktZhF2,order_paid,pay_CjcSv0zZv3oHrM,order_paid_clean,0,
order,order_bu6ZoBKVVulYOx,order_paid,pay_arzrw1xSVGrJOm,order_paid_clean,0,
order,order_XF6oNUOufO9UAx,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_2h96WfVi2sQZuY,order_paid,pay_tyHelSVzoXrLTT,order_paid_clean,0,
order,order_5HZcfE3v5CiLim,order_paid,pay_Ru1z8YIdv6dTCV,order_paid_clean,0,
order,order_G7gBtYUQFrvLES,order_paid,pay_8rVhulC6LOOR4C,order_paid_clean,0,
order,order_DInFG8mGgq3TQq,order_cancelled,,order_cancelled,0,
order,order_aBKblFPzeAVrl1,order_paid,pay_CmwVkXXyBMS1aQ,order_paid_clean,0,
order,order_KngX2rJ3EuqrJH,exception_amount_mismatch,pay_x7dLglHKqcA37O,amount_mismatch,0,payment captured for a different amount
order,order_1QeKskkuHKNUgO,order_paid,pay_mfVACgX2iL6NTi,order_paid_clean,0,
order,order_pc7sWTmLJ1xAqS,order_cancelled,,order_cancelled,0,
order,order_2IgcXFxTfEwOvk,order_paid,pay_t0nbXURCwboebZ,order_paid_clean,0,
order,order_Kwos2m7TxM0OMN,order_paid,pay_WAz1lHgVmPZgiF,order_paid_clean,0,
order,order_4oAhGvqvXkduJH,order_paid,pay_nj3XnHIbbcqQ8S,order_paid_clean,0,
order,order_ylFOv9tkz9BI49,order_paid,pay_8JHd5DHm9hakMS,order_paid_clean,0,
order,order_V0z6mZ1OLXHDw5,order_paid,pay_LdWeCpu3qg7f4i,order_paid_clean,0,
order,order_6jXnzPQ5q88GVP,order_paid,pay_TWmJcVeQALMMRs,order_paid_clean,0,
order,order_bVvKUbpqozJBcG,order_paid,pay_PGfMInCjQYBTUR,order_paid_clean,0,
order,order_5ZjDSBWLwvi3V1,order_paid,pay_JqIMPPJwxeyqGC,order_paid_clean,0,
order,order_DpH7vno409w6D9,order_paid,pay_6xYfhX3Qh1tErp,order_paid_clean,0,
order,order_0KIPBCnMlMWcM2,order_refunded,pay_NBvQGx7SRI7LNL,order_refunded,0,
order,order_6IyyJMo25ovUCd,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_k87yCHPXB86PJO,order_paid,pay_iaBdZU80Qo7OrT,order_paid_clean,0,
order,order_Np2AkddRariOcx,order_paid,pay_2zSKYnzRlsqnpl,order_paid_clean,0,
order,order_i3ezjV2e1Fpn8g,order_paid,pay_1ZdX7yzXjROAJV,order_paid_clean,0,
order,order_AekcXSDn6ZBGQy,order_paid,pay_So3DxpHwr0y0O5,order_paid_clean,0,
order,order_LfsG11XCXatnn7,order_paid,pay_Z8MWLRxgUoPeYZ,order_paid_clean,0,
order,order_z75bYK2e67O9Z3,order_paid,pay_aR6R5GqQrbrQx9,order_paid_clean,0,
order,order_AIvBHXPTvFEAX6,order_paid,pay_OMB6Fe0l3bUqCa,order_paid_clean,0,
order,order_AOzO8u6m8GAwOs,order_paid,pay_lEleDLi0ofCBQC,order_paid_clean,0,
order,order_MCiEOvA2NrCWAw,order_paid,pay_U5tALWLSues84v,order_paid_clean,0,
order,order_w0wQAYaB7FKwF5,order_paid,pay_QbgGwtiDGn6EBW,order_paid_clean,0,
order,order_r0jQ09km4Qkzda,order_paid,pay_xrlaVdsn3liFJ5,order_paid_clean,0,
order,order_gUFI83guAdZlhl,order_refunded,pay_8z00N3WzAeS14E,order_refunded,0,
order,order_KDcMtkSV5KVpf1,order_paid,pay_xyQ2ClfdlxBpMb,order_paid_clean,0,
order,order_DrA9uHv0YWegJw,order_paid,pay_rJb9slhAEaq1c3,order_paid_clean,0,
order,order_hi0bHEvI2D7ZZw,order_paid,pay_DPm9lleKajStV3,order_paid_clean,0,
order,order_4gDXe03hpVpxys,order_paid,pay_x8YrXgbPUOAYi7,order_paid_clean,0,
order,order_xkbYJDlRrL1NOl,order_paid,pay_w9dYjvYCTs340V,order_paid_clean,0,
order,order_HhlKpIOywKPSku,order_paid,pay_2ZerC4xsiPgQjK,order_paid_clean,0,
order,order_Au3KX36bqJu172,order_paid,pay_VIOcgGnjzOpa0t,order_paid_clean,0,
order,order_MlzBNlfmEHVTjx,order_paid,pay_Xz3t6auLn2Zvxi,order_paid_clean,0,
order,order_GPogeFSG75GHX3,order_paid,pay_RCcn7mnNLm41S7,order_paid_clean,0,
order,order_AnSW9sMY1wruif,order_paid,pay_Jxt2dOL7qJ9nWS,order_paid_clean,0,
order,order_ku5zetewsAuIEo,order_paid,pay_IKWVSr7gjzGH5o,order_paid_clean,0,
order,order_WvECQLZE4lFbc3,order_paid,pay_rVCitPqnDMsVIz,order_paid_clean,0,
order,order_HopFe474IIhkXd,order_paid,pay_9dz554W7aZFMfA,order_paid_clean,0,
order,order_WethxaatGoNi6Z,order_paid,pay_zxrd09jKqXJvkD,order_paid_clean,0,
order,order_C9eO2YyE23nXsM,order_paid,pay_0UuW8X4NlgGVoB,order_paid_clean,0,
order,order_AIFtK1BUPe2DrY,order_paid,pay_hupAWq8py9kAI8,order_paid_clean,0,
order,order_va0QYK8Iv7X0L9,order_paid,pay_OKDkgcFuPGeFca,order_paid_clean,0,
order,order_pQH5XahAl0X45g,order_paid,pay_yoTEXsLCIYEx7U,order_paid_clean,0,
order,order_DTgX2nOhfn2PxR,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_sszHdeMEfCRORP,order_paid,pay_UuCUGoDJUAJeAx,order_paid_clean,0,
order,order_RqdbD7T0LR2kv4,order_paid,pay_FlFG6k5NKJepow,order_paid_clean,0,
order,order_wtQVe9TYYJnJ4v,order_paid,pay_UJmL0xljapCMVL,order_paid_clean,0,
order,order_idVo1aTeHUUF25,order_paid,pay_1s8LYDhbBEWXv8,order_paid_clean,0,
order,order_GH6z0PwMofDf8U,order_paid,pay_TyVmopR9i4BWQB,order_paid_clean,0,
order,order_WtNH7h7w6ZZPMs,order_paid,pay_Lab4LO86v9ROMY,order_paid_clean,0,
order,order_6uGVp4HVflslry,order_paid,pay_EIyduVFpjGfeC1,order_paid_clean,0,
order,order_qmslfes6THHkd1,order_paid,pay_dTILXnl3qNsVhc,order_paid_clean,0,
order,order_xzfrEL5ELHFplR,order_paid,pay_ldijXlIcE1ucOU,order_paid_clean,0,
order,order_nEKBDggj2eF6OL,order_refunded,pay_W8EAEeIb5Aue1p,order_refunded,0,
order,order_XnhMn1LFjzH5k7,order_paid,pay_wdlEnxuiPJCYdn,order_paid_clean,0,
order,order_2ZPOZ1OSPPnfbO,order_paid,pay_9lWVnkJIthnu2x,order_paid_clean,0,
order,order_r1p99z2FWJad9R,order_paid,pay_clm4ica0Er2Sy1,order_paid_clean,0,
order,order_lpECTK7jVdtID7,order_paid,pay_ZabtH8DIrzxi1S,order_paid_clean,0,
order,order_KCWutnoP7UuYcT,order_paid,pay_mT9KRAYJ2JhL6f,order_paid_clean,0,
order,order_UshU2ax069XxVd,order_paid,pay_60ZcjfmFyme426,order_paid_clean,0,
order,order_BGPIghlfX83b5z,order_paid,pay_SzBtIcoUJjDqe4,order_paid_clean,0,
order,order_DNtjj5AgDKlKXh,order_paid,pay_eaEBrDo6uiQIin,order_paid_clean,0,
order,order_ne9aamL2P2qyS0,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_yJe3izWGmmBuGe,order_paid,pay_7SOhWnsM4U1nY6,order_paid_clean,0,
order,order_tCFK57NCmgui2V,order_paid,pay_8FjKDnyZOcN26R,order_paid_clean,0,
order,order_yTCn3h7OQrVx4h,order_paid,pay_QWGU3yjeSduRCp,order_paid_clean,0,
order,order_XSLnk9BRa0mPlA,order_paid,pay_5guV0VMHi3X065,order_paid_clean,0,
order,order_uB4UktktzuhqNb,order_paid,pay_dLEKaLvY6Hzn3i,order_paid_clean,0,
order,order_QfogVjn3I9gwe2,order_paid,pay_IBsCy6fJuZCG86,order_paid_clean,0,
order,order_ZCaG8Os1SCZwXP,order_paid,pay_ToEJ5tjLoDb9MA,order_paid_clean,0,
order,order_axeWoq69Kffs6J,order_paid,pay_4GZqRHCt5MlfND,order_paid_clean,0,
order,order_MxuIKy0amrPCZG,order_paid,pay_5dkp6eRE507wU8,order_paid_clean,0,
order,order_NdXJfHizGXLv67,order_paid,pay_sHENSUyJS5BaLp,order_paid_clean,0,
order,order_vSB1yi8xtIVwpP,order_paid,pay_3XGoIXwBYqMDG0,order_paid_clean,0,
order,order_7lIauXsx4isxUs,order_paid,pay_kc3jjjtxk0aMtL,order_paid_clean,0,
order,order_0sejC4RpHlqQGB,order_paid,pay_sT8XpAVKsmKBic,order_paid_clean,0,
order,order_oWGLWqluiBXOyt,order_paid,pay_ykaB3DN7IljCpL,order_paid_clean,0,
order,order_Fhc8CCShsW4P5k,order_paid,pay_dEPseeFzxiGoeF,order_paid_clean,0,
order,order_aCM0Xv4rOAVZf3,order_paid,pay_4EljbWZatGCoAO,order_paid_clean,0,
order,order_kescSniIQ3tinb,order_paid,pay_aQPgtBqzN0ju01,order_paid_clean,0,
order,order_MX1pK6uYMTZc9B,order_paid,pay_bmR7JgHETINoWx,order_paid_clean,0,
order,order_xIsAS0axXqUsaT,order_paid,pay_aKOHVpPxaPr4Hj,order_paid_clean,0,
order,order_ITZ9MQgg2SE73m,order_paid,pay_bSQlLAmnhEbsnu,order_paid_clean,0,
order,order_RhO87xPrUNu03t,order_paid,pay_FX3uHQN72xAQWX,order_paid_clean,0,
order,order_kI4Bsxe4s78NkR,order_paid,pay_lD8jhEpq71XjEJ,order_paid_clean,0,
order,order_ZtYS8sUoRQdAJ2,order_paid,pay_6mdxvLTzxVG452,order_paid_clean,0,
order,order_qeY6Z7UX4kPhvo,order_paid,pay_SJPkR26kAP2kdW,order_paid_clean,0,
order,order_IOJr7SmbP9fLzs,order_paid,pay_jNRsrZjDfLswtq,order_paid_clean,0,
order,order_lMky6jpjjXD5C8,order_paid,pay_1dKMbtc5rTaDm6,order_paid_clean,0,
order,order_h3CyFiAeIpRqGT,order_paid,pay_B8ThR3vUrTEnYc,order_paid_clean,0,
order,order_zAPbVwI5HIeezP,order_paid,pay_fKPnAN38Kit1VI,order_paid_clean,0,
order,order_lAYE4T2J3mAxak,order_paid,pay_RExG1QPRXyEKio,order_paid_clean,0,
order,order_cYJ1HtqvYuQyVj,order_paid,pay_svopHudJt6Ng0O,order_paid_clean,0,
order,order_KxnEsSdiiCoSQj,order_paid,pay_l7EiLgEzgfDYmF,order_paid_clean,0,
order,order_muIspAlvJbV0iH,order_paid,pay_5UVncUCBWaAA0i,order_paid_clean,0,
order,order_ftx9zCL2cfxX4E,order_paid,pay_KghLlFNTqmCF39,order_paid_clean,0,
order,order_3gXyr3gpe1FCuk,order_paid,pay_HQbMEu4B8RDLWR,order_paid_clean,0,
order,order_IYrqDZvs9iGhYb,order_paid,pay_FTNof2AkogcOoL,order_paid_clean,0,
order,order_46pTgaHt2IPkfZ,order_paid,pay_QHDRtI0oMlbSvd,order_paid_clean,0,
order,order_3YnvEOujVooHae,order_paid,pay_1KqqI3IcbMjeGi,order_paid_clean,0,
order,order_9okrxwlmhfZdQj,order_paid,pay_N9FCcFxAFagUJD,order_paid_clean,0,
order,order_iqOdvFianEKDew,order_paid,pay_TLlTIoDFiqJdVH,order_paid_clean,0,
order,order_ILIRE94gFkCzSh,order_paid,pay_EKEO7M03V77PRq,order_paid_clean,0,
order,order_oaehqsGpgUxnXM,order_cancelled,,order_cancelled,0,
order,order_jqdrMwpfZHAtSW,order_paid,pay_fI0hBIsFLaXxVo,order_paid_clean,0,
order,order_VSczngADvqttXN,order_paid,pay_N5q7HymaT8hSjV,order_paid_clean,0,
order,order_fk7yVLy0DiiBwP,order_paid,pay_tJ17QT7dOj0Js2,order_paid_clean,0,
order,order_CFYLQ2AX3nCA0B,order_paid,pay_VCOiSp0snd0gvI,order_paid_clean,0,
order,order_kceLlLxZYy5fSJ,order_paid,pay_9rHpHMOllGw9bI,order_paid_clean,0,
order,order_3jHwgSwDEC2GGx,order_paid,pay_OY72STAa4W57Sz,order_paid_clean,0,
order,order_gSp1dxpWP7XYc6,order_paid,pay_DKuBXAM7jQvdHQ,order_paid_clean,0,
order,order_mJypj6RNm7BXfe,order_paid,pay_6zUUA7W8oIEhaX,order_paid_clean,0,
order,order_bFIb2ZN1CLyX8G,order_paid,pay_VmepvNjwoxclaR,order_paid_clean,0,
order,order_TLCopSdGe340iM,order_paid,pay_43QO2S4u0nMrma,order_paid_clean,0,
order,order_7gyPbHi0Qdr38L,order_paid,pay_ZC70KmMreHpKiQ,order_paid_clean,0,
order,order_0I1DsvFiDe8JRR,order_paid,pay_q4IA5XAITpqfQr,order_paid_clean,0,
order,order_9037u0IgWD8nAj,order_paid,pay_tTSrb7gu9SH9Je,order_paid_clean,0,
order,order_E2ukfMn21ulMYF,order_paid,pay_kvkPnEaL1R14Ev,order_paid_clean,0,
order,order_CIgVRxwLj9wu4J,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_ndPKt6XvUljYfV,order_paid,pay_EmReB1OOMdHdmR,order_paid_clean,0,
order,order_hBYcrXW3gVq8yC,order_paid,pay_DCISd4RFTQTSPc,order_paid_clean,0,
order,order_7j4D4SF8RklozB,order_paid,pay_TzE7QYgr1tSX1v,order_paid_clean,0,
order,order_kwZVtFnNxPTyms,order_paid,pay_sjGL6wV2WcR0Jk,order_paid_clean,0,
order,order_BKfMmzCGOC7ckh,order_paid,pay_xxNUaCcuAwlxBn,order_paid_clean,0,
order,order_U8vCxes7T2BzhI,order_paid,pay_kk2VAMmeVmsPAF,order_paid_clean,0,
order,order_8ybfPAaghnE170,order_paid,pay_Ml4YjhWf3osFoF,order_paid_clean,0,
order,order_gyMVg6kd2hbX4d,order_paid,pay_qzrARvU71SNmfp,order_paid_clean,0,
order,order_JHJEH4arlXCIvf,order_paid,pay_771HcM0d2H4pmp,order_paid_clean,0,
order,order_KE2j2ZepZXgnQa,order_paid,pay_CsA0VQ3XgYwM2c,order_paid_clean,0,
order,order_abt2eR5tq1T4xP,order_cancelled,,order_cancelled,0,
order,order_VMdYL0yKqsO5aE,order_paid,pay_nHpR03WVvlLmCu,order_paid_clean,0,
order,order_MEwFVAnqtPok23,order_paid,pay_NiUQ5t4KNjnCzp,order_paid_clean,0,
order,order_CQPzmbsJsAngTp,order_paid,pay_Ncbhitq3CCuZ0G,order_paid_clean,0,
order,order_sEj8PxokU0asBM,order_paid,pay_Rj3iKkSfbWU7Uw,order_paid_clean,0,
order,order_nzGlCdc8geSKvc,order_paid,pay_AIyzcg0KNKGXyh,order_paid_clean,0,
order,order_4DPBBMPuBw0qVE,order_paid,pay_zacMNwNj1xX1D1,order_paid_clean,0,
order,order_Q73PQbcTMEIfI6,order_paid,pay_JYF8n2hTIOdA2K,order_paid_clean,0,
order,order_0vXdjgC7vUvx82,order_paid,pay_hDu13lmgba7Q8D,order_paid_clean,0,
order,order_B5AbQsPLykrAJs,order_paid,pay_hTEVaGzBj3jP6Z,order_paid_clean,0,
order,order_yDCLv1ubyVWOxD,order_paid,pay_yQWH13Z9vF9E0t,order_paid_clean,0,
order,order_LNRYFMgyPIYapc,order_paid,pay_xr2ob72L0AbQ5V,order_paid_clean,0,
order,order_pCCrMEAOJNdQV6,order_paid,pay_sPFDAk8zBXc6Cf,order_paid_clean,0,
order,order_RJqM53Pcx5Z5IM,order_paid,pay_LocPl9zdgLi6mt,order_paid_clean,0,
order,order_OpCuUv0IDyJwHI,order_paid,pay_zCtVqCgrwiTpFD,order_paid_clean,0,
order,order_pTvlbcfPZKbB72,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_aFaeJYm7gs65Q7,order_paid,pay_AXkWZKxWq3kKPV,order_paid_clean,0,
order,order_cLp9WAtgyz5J98,order_paid,pay_AgSEtc7o5G5wIf,order_paid_clean,0,
order,order_KyqOankcJbnQ3g,order_paid,pay_dvQUcLTDPCWmSQ,order_paid_clean,0,
order,order_afmhDQD2kxuDWd,order_paid,pay_WGq28qQo0mXtPd,order_paid_clean,0,
order,order_72G82kp6iyvreR,order_paid,pay_Wg3OnQ0ctiGUUp,order_paid_clean,0,
order,order_omucIVB3UpaKdN,order_paid,pay_N6kQAxFerez4tb,order_paid_clean,0,
order,order_AkFuuwAy6kulvE,order_paid,pay_14k9O7RoYpk7qE,order_paid_clean,0,
order,order_WEOs3gxI2oH9NZ,order_cancelled,,order_cancelled,0,
order,order_iIVYUWEJpEWZiX,order_refunded,pay_yemmCpwnbyAk6g,order_refunded,0,
order,order_qnFAlQ8piP3wPN,order_paid,pay_ytoCr3Il1XcMC5,order_paid_clean,0,
order,order_uJAA65DluMUmIM,order_paid,pay_fOf0VhR07URGOA,order_paid_clean,0,
order,order_8UMBvtpBRYKyP0,order_paid,pay_dAuUoDpfc9VuNR,order_paid_clean,0,
order,order_w7otS4wzIj6KJK,order_paid,pay_tZLnUIFyNRWcJe,order_paid_clean,0,
order,order_FD3zAuVdmikXyf,order_paid,pay_U6Y9yJyMBrwtm3,order_paid_clean,0,
order,order_G0JBtJTgOAs7cD,order_paid,pay_Iz2GBipBJ2xYbi,order_paid_clean,0,
order,order_YX0b1ABWnXnSvp,order_paid,pay_RIoc2iffB3TXYa,order_paid_clean,0,
order,order_6VZIaM7J8WbwrJ,order_paid,pay_swDC51ALsjnMeY,order_paid_clean,0,
order,order_W90EH9AVIDpBMv,order_paid,pay_5UcEACsUGlVIwG,order_paid_clean,0,
order,order_MJhcBs4McZhGuD,order_paid,pay_9Gni7md4nvPZhh,order_paid_clean,0,
order,order_ikGY2u0tYzjbp5,order_cancelled,,order_cancelled,0,
order,order_IaYpQKhbSzl5xv,order_paid,pay_QhI0joDYrfvT4n,order_paid_clean,0,
order,order_kjTkeOeIUWtwaI,order_paid,pay_pOiOwgDMzmKlD8,order_paid_clean,0,
order,order_NP0ZZBPkgYBR6S,exception_unpaid_order,,order_unpaid,0,no captured payment ever arrived for this order
order,order_KBelv7I0F6NTaV,order_paid,pay_m94Iq2DuFN6vBZ,order_paid_clean,0,
order,order_F4V0TuvC5b0tcs,order_paid,pay_FnSIlnXgF45LqI,order_paid_clean,0,
order,order_1oIaRVxnbfOv4T,order_paid,pay_btk1jZ3avDK1cL,order_paid_clean,0,
order,order_gqImtad8qok5oR,exception_amount_mismatch,pay_ZFikViJNcPC5PH,amount_mismatch,0,payment captured for a different amount
order,order_bluAiRbjrcq17N,order_paid,pay_PSIf6hcb3gYCzv,order_paid_clean,0,
order,order_SuZJijff2RvLcM,order_paid,pay_mQ8LCa8y0wSOO4,order_paid_clean,0,
order,order_UmK0LpTjm7Dxiz,order_paid,pay_PgGp4Az3OcfqM4,order_paid_clean,0,
